repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI802968	a82c0a99-6ac3-5cce-b01a-2de8c66854f2	BAM	3bc61a8a63712e006a9b963bcdbf8078.Sample_01120131_2.bam	6894261323	3bc61a8a63712e006a9b963bcdbf8078		DO50735	ORCA-IN		1	1	illumina		D28UJACXX	None			
collaboratory	FI802975	9c1b84f0-8a0b-57e2-a87c-70ee21171bd9	BAM	8b6fc68740e3f1f00a190713858ae9d8.Sample_00140111_2.bam	5850870621	8b6fc68740e3f1f00a190713858ae9d8		DO27889	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802911	98fe9e5b-1b7f-5ea6-831c-08d59dc5df42	BAM	aea74338abf5809a1f1f83136b476366.Sample_00510111_2.bam	4321484737	aea74338abf5809a1f1f83136b476366		DO27963	ORCA-IN		1	1	illumina		D0CKMACXX	None			
collaboratory	FI802926	768ea0a7-f615-5274-b2b6-a8ecf7b8a382	BAM	a919a10f367b65224528a102c2f49ae0.Sample_00330131_2.bam	5233960764	a919a10f367b65224528a102c2f49ae0		DO27927	ORCA-IN		1	1	illumina		D0CKMACXX	None			
collaboratory	FI802927	f7524d6e-0885-53c7-b19f-b389ce7b1564	BAM	1b652b079dcd2b1c8b25355a68f6bd61.Sample_00950111_2.bam	11655296290	1b652b079dcd2b1c8b25355a68f6bd61		DO50712	ORCA-IN		1	1	illumina		C1NA4ACXX	None			
collaboratory	FI802882	bad8e53c-c60e-57ca-9a3b-7dbf173dfca1	BAM	6f864ed44f0af0997657797ff90de3c8.Sample_00200111_2.bam	3963245824	6f864ed44f0af0997657797ff90de3c8		DO27901	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802949	2392e079-5cb3-50cc-9e9d-ebac41589e2c	BAM	5ed4d06bd268e0947e4e5ffe84388bb1.Sample_00890131_2.bam	6003754672	5ed4d06bd268e0947e4e5ffe84388bb1		DO50703	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802948	fb191aee-4326-5066-862d-39681a83826b	BAM	6e4094a4f3abcd3351e53f66c2e25ed9.Sample_00610111_2.bam	11313969907	6e4094a4f3abcd3351e53f66c2e25ed9		DO50671	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802945	6ba33e94-96ef-5044-b671-f3aa5d00d412	BAM	0ad0e0d948405b68f23fa015af349668.Sample_00230131_2.bam	3489587816	0ad0e0d948405b68f23fa015af349668		DO27907	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802982	c7b558b4-95d0-50d3-bec9-c96d4ce8fb04	BAM	01f8f3643a580280cacdcce27ed521d4.Sample_01010131_2.bam	5832818874	01f8f3643a580280cacdcce27ed521d4		DO50721	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802928	0734fefe-6da0-5a53-a6cd-32b2ac0d6baf	BAM	6432480ea80062e82af7b5e7d140c147.Sample_00900131_2.bam	5310717089	6432480ea80062e82af7b5e7d140c147		DO50704	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI803001	4b718dc5-964c-5a27-b633-cf2344c809c7	BAM	94ac52a4d4bedace3492dd04148b37b3.Sample_00240111_2.bam	4473071757	94ac52a4d4bedace3492dd04148b37b3		DO27909	ORCA-IN		1	1	illumina		D0CHRACXX	None			
collaboratory	FI802997	81c80d61-d305-5019-bd78-4ca34dccab89	BAM	eb63f537089cb6dca0554b0cc505fce5.Sample_00510131_2.bam	5115344245	eb63f537089cb6dca0554b0cc505fce5		DO27963	ORCA-IN		1	1	illumina		D0CKMACXX	None			
